OrderID,CustomerID,ProductID,OrderDate,ShippedDate,Quantity,PaymentMethod
S1475,C162,P45,2025-08-27,2025-08-29,3,Bank Transfer
S1476,C185,P28,2025-02-13,2025-02-20,4,Flutterwave
S1477,C213,P64,2025-02-12,2025-02-13,3,Paystack
S1478,C126,P46,2025-05-23,2025-05-27,2,OPay
S1479,C211,P58,2025-05-06,2025-05-12,1,Bank Transfer
S1480,C212,P10,2025-02-14,2025-02-17,4,Bank Transfer
S1481,C59,P62,2025-09-25,2025-10-01,1,PalmPay
S1482,C16,P36,2025-10-10,,4,Debit Card
S1483,C54,P25,2025-02-27,2025-03-02,2,USSD
S1484,C209,P65,2025-12-28,2025-12-31,1,Apple Pay
S1485,C164,P70,2025-09-11,2025-09-18,2,Flutterwave
S1486,C55,P04,2025-12-27,2026-01-01,5,Apple Pay
S1487,C281,P05,2025-11-21,2025-11-22,1,Google Pay
S1488,C173,P50,2025-01-22,2025-01-30,2,Bank Transfer
S1489,C229,P17,2025-02-12,2025-02-16,4,Google Pay
S1490,C136,P16,2025-07-30,2025-08-09,4,Kuda
S1491,C45,P03,2025-10-12,2025-10-19,4,PalmPay
S1492,C271,P36,2025-08-04,2025-08-08,5,Google Pay
S1493,C54,P66,2025-01-07,2025-01-17,2,Google Pay
S1494,C271,P57,2025-04-10,,3,Gift Card
S1495,C120,P44,2025-05-05,2025-05-12,5,PayPal
S1496,C99,P42,2025-02-23,2025-03-04,2,Debit Card
S1497,C161,P34,2025-06-30,2025-07-05,1,OPay
S1498,C221,P24,2025-09-03,2025-09-07,3,Debit Card
S1499,C291,P17,2025-10-25,,2,Debit Card
S1500,C131,P30,2025-12-13,,3,Paystack
S1501,C209,P04,2025-05-01,,3,Google Pay
S1502,C208,P66,2025-08-16,2025-08-20,1,Apple Pay
S1503,C02,P24,2025-02-06,,4,PalmPay
S1504,C267,P37,2025-01-25,,2,Google Pay
S1505,C178,P21,2025-05-10,2025-05-13,4,Flutterwave
S1506,C116,P69,2025-10-19,2025-10-22,3,Moniepoint
S1507,C73,P06,2025-06-12,2025-06-21,1,Google Pay
S1508,C244,P44,2025-06-07,2025-06-14,4,Debit Card
S1509,C213,P56,2025-04-18,2025-04-20,1,PalmPay
S1510,C294,P24,2025-06-20,,5,Apple Pay
S1511,C11,P28,2025-07-29,2025-07-30,2,Apple Pay
S1512,C20,P18,2025-10-06,2025-10-14,1,Debit Card
S1513,C297,P21,2025-04-09,,4,Debit Card
S1514,C54,P10,2025-06-22,2025-06-25,3,PalmPay
S1515,C225,P37,2025-08-05,2025-08-07,2,Google Pay
S1516,C56,P28,2025-10-23,2025-11-02,1,OPay
S1517,C272,P01,2025-06-30,2025-07-05,3,OPay
S1518,C134,P39,2025-12-17,2025-12-27,5,Kuda
S1519,C247,P14,2025-03-14,2025-03-16,1,Apple Pay
S1520,C296,P37,2025-10-31,2025-11-09,2,Bank Transfer
S1521,C74,P11,2025-10-13,2025-10-20,5,USSD
S1522,C297,P56,2025-06-07,2025-06-12,2,Flutterwave
S1523,C04,P60,2025-02-03,2025-02-07,1,Gift Card
S1524,C08,P46,2025-11-19,2025-11-20,1,OPay
S1525,C118,P45,2025-02-10,2025-02-19,1,Bank Transfer
S1526,C11,P40,2025-02-28,,2,PalmPay
S1527,C57,P68,2025-06-18,2025-06-26,3,Paystack
S1528,C136,P15,2025-12-22,2025-12-25,5,Paystack
S1529,C164,P45,2025-01-23,,5,USSD
S1530,C99,P62,2025-09-21,2025-09-27,5,Flutterwave
S1531,C173,P66,2025-04-25,,3,Gift Card
S1532,C41,P23,2025-05-05,2025-05-12,5,USSD
S1533,C246,P59,2025-09-24,2025-09-26,4,Paystack
S1534,C126,P04,2025-09-04,,5,Paystack
S1535,C131,P26,2025-06-04,2025-06-09,3,OPay
S1536,C237,P45,2025-04-26,2025-05-01,1,Moniepoint
S1537,C285,P22,2025-02-17,2025-02-27,2,OPay
S1538,C157,P43,2025-10-30,2025-11-02,4,PalmPay
S1539,C54,P03,2025-05-15,2025-05-22,3,OPay
S1540,C277,P35,2025-06-16,2025-06-18,4,Bank Transfer
S1541,C28,P02,2025-10-22,2025-10-25,1,Bank Transfer
S1542,C273,P32,2025-04-17,2025-04-21,3,USSD
S1543,C44,P69,2025-05-10,2025-05-20,3,Google Pay
S1544,C268,P60,2025-03-09,2025-03-16,4,Bank Transfer
S1545,C270,P16,2025-01-16,2025-01-25,5,Moniepoint
S1546,C64,P69,2025-08-23,2025-08-26,4,Paystack
S1547,C126,P01,2025-03-05,2025-03-06,3,PalmPay
S1548,C74,P39,2025-01-16,2025-01-23,4,Moniepoint
S1549,C266,P20,2025-01-02,,4,Debit Card
S1550,C164,P33,2025-03-10,,5,Google Pay
S1551,C280,P12,2025-12-30,2026-01-03,1,Bank Transfer
S1552,C267,P61,2025-06-15,,1,Kuda
S1553,C84,P26,2025-03-15,2025-03-18,3,USSD
S1554,C128,P50,2025-08-24,,3,Bank Transfer
S1555,C158,P07,2025-08-15,2025-08-23,4,Gift Card
S1556,C189,P08,2025-12-15,2025-12-21,3,PayPal
S1557,C136,P69,2025-05-09,2025-05-12,5,Paystack
S1558,C55,P08,2025-09-21,2025-09-27,4,Debit Card
S1559,C111,P35,2025-08-14,2025-08-22,1,PayPal
S1560,C46,P68,2025-01-27,2025-01-29,4,PalmPay
S1561,C251,P70,2025-06-14,,5,PalmPay
S1562,C284,P50,2025-01-26,2025-02-04,3,OPay
S1563,C55,P47,2025-05-08,2025-05-17,2,OPay
S1564,C288,P68,2025-04-15,,5,PayPal
S1565,C198,P31,2025-04-26,,1,OPay
S1566,C134,P20,2025-05-03,2025-05-10,4,OPay
S1567,C56,P07,2025-06-14,2025-06-15,2,Apple Pay
S1568,C86,P40,2025-09-03,2025-09-13,3,Debit Card
S1569,C125,P55,2025-10-31,2025-11-01,3,PayPal
S1570,C57,P67,2025-04-17,2025-04-24,1,Flutterwave
S1571,C55,P12,2025-09-19,2025-09-27,5,Debit Card
S1572,C91,P42,2025-04-19,2025-04-22,3,Bank Transfer
S1573,C220,P34,2025-02-12,2025-02-22,3,Gift Card
S1574,C74,P06,2025-08-14,2025-08-18,2,Debit Card
S1575,C75,P60,2025-05-20,2025-05-27,3,OPay
S1576,C213,P50,2025-01-12,2025-01-21,5,Flutterwave
S1577,C270,P31,2025-12-12,,3,Debit Card
S1578,C57,P35,2025-05-06,,3,Gift Card
S1579,C134,P24,2025-09-05,,3,Debit Card
S1580,C74,P66,2025-10-07,,5,Gift Card
S1581,C268,P26,2025-09-17,2025-09-21,5,Bank Transfer
S1582,C246,P39,2025-08-15,2025-08-22,4,Gift Card
S1583,C157,P49,2025-05-09,2025-05-18,2,Kuda
S1584,C145,P33,2025-04-15,2025-04-24,1,USSD
S1585,C33,P19,2025-10-30,2025-11-05,2,Moniepoint
S1586,C118,P52,2025-11-11,2025-11-19,3,Bank Transfer
S1587,C99,P49,2025-07-24,2025-08-02,2,USSD
S1588,C94,P02,2025-08-20,,2,Debit Card
S1589,C87,P13,2025-03-16,2025-03-23,4,Flutterwave
S1590,C182,P49,2025-03-15,,1,Flutterwave
S1591,C242,P23,2025-12-08,2025-12-18,4,Bank Transfer
S1592,C280,P14,2025-06-21,2025-06-26,2,PalmPay
S1593,C216,P04,2025-04-05,,5,Apple Pay
S1594,C246,P36,2025-05-28,,4,Apple Pay
S1595,C145,P51,2025-10-17,2025-10-26,2,Debit Card
S1596,C197,P33,2025-05-05,2025-05-09,1,Paystack
S1597,C111,P40,2025-05-31,2025-06-03,1,Debit Card
S1598,C194,P26,2025-02-03,2025-02-08,1,Debit Card
S1599,C110,P31,2025-08-17,,5,Gift Card
S1600,C187,P22,2025-06-23,2025-06-25,4,PalmPay
S1601,C282,P13,2025-08-15,2025-08-18,2,Moniepoint
S1602,C248,P11,2025-10-12,2025-10-21,1,USSD
S1603,C216,P26,2025-04-02,2025-04-05,4,Moniepoint
S1604,C173,P61,2025-03-29,2025-04-07,2,Bank Transfer
S1605,C26,P63,2025-07-15,2025-07-25,1,USSD
S1606,C114,P10,2025-08-24,2025-08-27,3,Gift Card
S1607,C289,P26,2025-12-17,2025-12-19,1,Bank Transfer
S1608,C219,P05,2025-12-02,2025-12-12,2,Paystack
S1609,C64,P65,2025-04-15,2025-04-16,1,Flutterwave
S1610,C131,P26,2025-06-09,2025-06-19,4,Bank Transfer
S1611,C178,P43,2025-04-09,2025-04-19,2,Paystack
S1612,C244,P16,2025-03-09,2025-03-13,3,Bank Transfer
S1613,C128,P25,2025-08-08,2025-08-13,4,Kuda
S1614,C248,P32,2025-01-03,2025-01-08,1,Gift Card
S1615,C02,P25,2025-12-29,2026-01-08,4,Kuda
S1616,C165,P64,2025-07-28,2025-08-04,1,Kuda
S1617,C185,P52,2025-05-28,,3,OPay
S1618,C194,P18,2025-09-12,2025-09-13,5,Gift Card
S1619,C198,P02,2025-04-19,2025-04-27,4,Apple Pay
S1620,C99,P07,2025-06-15,2025-06-17,2,Flutterwave
S1621,C40,P25,2025-09-30,2025-10-02,1,Gift Card
S1622,C116,P52,2025-12-20,,2,Apple Pay
S1623,C283,P60,2025-05-11,2025-05-12,2,Bank Transfer
S1624,C211,P22,2025-09-11,2025-09-12,1,Flutterwave
S1625,C70,P55,2025-11-04,2025-11-13,3,USSD
S1626,C156,P16,2025-05-07,,4,Flutterwave
S1627,C258,P40,2025-09-22,,1,Flutterwave
S1628,C55,P60,2025-01-24,,2,Bank Transfer
S1629,C280,P59,2025-10-20,2025-10-26,5,Flutterwave
S1630,C269,P41,2025-07-29,2025-08-06,2,Debit Card
S1631,C203,P39,2025-12-07,,5,Flutterwave
S1632,C34,P03,2025-07-06,2025-07-08,1,Moniepoint
S1633,C131,P17,2025-10-06,,3,Flutterwave
S1634,C126,P01,2025-05-15,2025-05-22,3,Bank Transfer
S1635,C11,P26,2025-04-25,2025-05-02,3,PayPal
S1636,C22,P67,2025-12-11,2025-12-17,3,OPay
S1637,C108,P43,2025-07-06,,4,Debit Card
S1638,C144,P44,2025-12-09,2025-12-13,4,PalmPay
S1639,C229,P51,2025-06-11,,1,Gift Card
S1640,C188,P60,2025-12-31,2026-01-04,2,PayPal
S1641,C191,P23,2025-06-18,,4,Debit Card
S1642,C228,P38,2025-02-02,2025-02-04,1,Gift Card
S1643,C280,P22,2025-10-23,,2,OPay
S1644,C159,P54,2025-09-18,2025-09-21,2,Gift Card
S1645,C20,P49,2025-10-26,2025-11-02,1,Paystack
S1646,C268,P18,2025-06-14,2025-06-18,2,Gift Card
S1647,C182,P05,2025-09-23,2025-09-25,1,OPay
S1648,C149,P45,2025-10-20,2025-10-22,1,Paystack
S1649,C135,P43,2025-10-13,2025-10-22,3,PayPal
S1650,C221,P51,2025-07-25,2025-07-29,5,Apple Pay
S1651,C153,P33,2025-01-02,,1,Debit Card
S1652,C209,P27,2025-10-23,2025-10-31,5,USSD
S1653,C33,P10,2025-08-03,2025-08-10,1,Flutterwave
S1654,C194,P46,2025-07-21,2025-07-25,5,Apple Pay
S1655,C105,P56,2025-01-28,2025-02-02,3,Paystack
S1656,C126,P02,2025-06-26,2025-06-29,5,OPay
S1657,C272,P70,2025-04-27,2025-05-02,1,Paystack
S1658,C131,P70,2025-04-24,2025-04-30,3,OPay
S1659,C209,P48,2025-06-15,2025-06-25,5,Moniepoint
S1660,C15,P14,2025-02-27,2025-03-02,5,USSD
S1661,C105,P57,2025-02-05,2025-02-10,3,PalmPay
S1662,C164,P06,2025-01-15,2025-01-17,5,OPay
S1663,C257,P12,2025-04-30,,1,Kuda
S1664,C216,P66,2025-07-16,,3,Gift Card
S1665,C226,P60,2025-03-23,2025-03-30,5,Paystack
S1666,C84,P57,2025-09-29,2025-10-04,3,Apple Pay
S1667,C06,P67,2025-09-14,2025-09-15,2,PayPal
S1668,C277,P26,2025-05-25,,3,Moniepoint
S1669,C273,P04,2025-01-19,2025-01-26,1,Apple Pay
S1670,C113,P61,2025-08-18,2025-08-21,1,Google Pay
S1671,C169,P50,2025-09-22,2025-10-02,4,PayPal
S1672,C92,P30,2025-10-14,2025-10-24,4,Google Pay
S1673,C115,P02,2025-12-25,2025-12-28,5,Moniepoint
S1674,C221,P02,2025-02-07,2025-02-16,2,PayPal
S1675,C258,P49,2025-10-14,,2,Debit Card
S1676,C98,P68,2025-04-25,2025-04-26,4,Apple Pay
S1677,C189,P12,2025-08-29,2025-09-08,4,Paystack
S1678,C182,P03,2025-09-02,,1,OPay
S1679,C106,P62,2025-10-27,2025-11-04,3,Moniepoint
S1680,C98,P33,2025-09-15,2025-09-25,4,Google Pay
S1681,C13,P39,2025-10-01,2025-10-11,3,Moniepoint
S1682,C256,P55,2025-11-10,,4,Flutterwave
S1683,C248,P55,2025-02-09,2025-02-18,4,Google Pay
S1684,C239,P16,2025-12-28,2025-12-31,5,Debit Card
S1685,C227,P50,2025-06-29,2025-06-30,4,Flutterwave
S1686,C134,P49,2025-05-24,2025-05-28,2,Moniepoint
S1687,C204,P69,2025-07-11,2025-07-20,4,Apple Pay
S1688,C04,P47,2025-11-19,2025-11-23,2,Apple Pay
S1689,C248,P05,2025-09-22,2025-09-27,4,PalmPay
S1690,C137,P34,2025-10-05,2025-10-07,1,Kuda
S1691,C187,P29,2025-04-29,2025-05-07,5,PayPal
S1692,C98,P47,2025-04-26,2025-04-29,4,PayPal
S1693,C227,P47,2025-04-11,2025-04-12,3,Moniepoint
S1694,C116,P24,2025-05-18,2025-05-25,4,PalmPay
S1695,C239,P31,2025-10-05,,2,OPay
S1696,C269,P43,2025-03-10,2025-03-20,2,Bank Transfer
S1697,C105,P31,2025-12-16,2025-12-21,1,Bank Transfer
S1698,C255,P01,2025-05-03,2025-05-12,2,Bank Transfer
S1699,C213,P27,2025-09-02,2025-09-05,2,USSD
S1700,C198,P21,2025-03-18,,5,PayPal
S1701,C221,P48,2025-12-27,2025-12-29,1,Gift Card
S1702,C26,P42,2025-08-23,2025-08-26,4,Apple Pay
S1703,C123,P55,2025-08-25,2025-09-04,3,USSD
S1704,C110,P33,2025-12-13,2025-12-15,2,Kuda
S1705,C88,P13,2025-01-17,,5,Flutterwave
S1706,C280,P25,2025-04-15,2025-04-18,2,PalmPay
S1707,C140,P07,2025-04-13,,2,Flutterwave
S1708,C208,P31,2025-12-13,,3,Apple Pay
S1709,C51,P66,2025-01-20,2025-01-26,1,Kuda
S1710,C26,P11,2025-04-30,2025-05-05,2,Bank Transfer
S1711,C272,P44,2025-09-19,2025-09-25,5,Gift Card
S1712,C20,P54,2025-08-16,2025-08-21,4,Moniepoint
S1713,C116,P64,2025-11-18,2025-11-27,4,USSD
S1714,C158,P64,2025-09-04,2025-09-11,5,Paystack
S1715,C238,P67,2025-06-12,2025-06-21,5,PalmPay
S1716,C296,P20,2025-10-09,2025-10-13,2,Google Pay
S1717,C185,P23,2025-01-02,,2,OPay
S1718,C213,P41,2025-09-06,2025-09-09,1,USSD
S1719,C16,P34,2025-09-13,2025-09-14,4,Gift Card
S1720,C185,P56,2025-02-02,2025-02-03,5,OPay
S1721,C277,P20,2025-04-16,2025-04-17,4,Apple Pay
S1722,C57,P51,2025-06-28,2025-07-04,3,Paystack
S1723,C258,P66,2025-03-31,2025-04-02,4,OPay
S1724,C39,P45,2025-01-08,2025-01-15,1,Debit Card
S1725,C256,P25,2025-12-13,2025-12-20,2,Google Pay
S1726,C14,P22,2025-07-27,2025-07-28,2,Google Pay
S1727,C11,P11,2025-03-09,2025-03-13,1,Google Pay
S1728,C213,P38,2025-03-18,2025-03-21,2,Debit Card
S1729,C54,P60,2025-03-17,2025-03-25,1,Bank Transfer
S1730,C208,P69,2025-11-02,2025-11-06,4,Flutterwave
S1731,C90,P60,2025-05-09,2025-05-16,4,Google Pay
S1732,C70,P63,2025-10-14,2025-10-20,2,Google Pay
S1733,C36,P22,2025-02-22,,1,Paystack
S1734,C20,P13,2025-07-03,2025-07-09,4,Bank Transfer
S1735,C84,P20,2025-09-05,2025-09-13,3,Flutterwave
S1736,C227,P66,2025-10-10,2025-10-20,3,Bank Transfer
S1737,C128,P68,2025-03-28,2025-04-03,1,OPay
S1738,C268,P51,2025-11-13,2025-11-14,4,Google Pay
S1739,C73,P61,2025-03-19,2025-03-26,2,Bank Transfer
S1740,C51,P48,2025-10-31,2025-11-09,3,USSD
S1741,C204,P60,2025-11-24,2025-11-25,5,Kuda
S1742,C173,P60,2025-05-31,2025-06-05,4,PalmPay
S1743,C282,P30,2025-06-18,2025-06-25,1,Apple Pay
S1744,C256,P15,2025-02-08,2025-02-12,5,Debit Card
S1745,C281,P23,2025-09-29,2025-10-05,4,Bank Transfer
S1746,C134,P26,2025-02-11,2025-02-18,2,PalmPay
S1747,C196,P11,2025-04-06,2025-04-09,5,USSD
S1748,C251,P35,2025-08-28,2025-09-04,5,Flutterwave
S1749,C153,P07,2025-06-28,2025-07-05,1,Kuda
S1750,C185,P36,2025-12-31,2026-01-05,5,USSD
S1751,C131,P65,2025-06-04,2025-06-09,1,Paystack
S1752,C198,P59,2025-06-06,2025-06-13,5,USSD
S1753,C187,P70,2025-11-17,2025-11-25,1,Moniepoint
S1754,C186,P32,2025-02-24,2025-03-01,4,Gift Card
S1755,C186,P05,2025-01-10,2025-01-12,2,OPay
S1756,C246,P12,2025-07-05,2025-07-08,2,Debit Card
S1757,C197,P63,2025-02-12,2025-02-14,5,Google Pay
S1758,C251,P38,2025-08-26,2025-09-01,5,Bank Transfer
S1759,C183,P09,2025-04-30,,5,Paystack
S1760,C29,P65,2025-07-23,2025-07-30,3,Google Pay
S1761,C157,P47,2025-03-24,2025-03-25,2,PayPal
S1762,C217,P25,2025-05-07,,2,Apple Pay
S1763,C266,P07,2025-03-13,2025-03-15,1,PayPal
S1764,C204,P03,2025-11-02,2025-11-03,1,Gift Card
S1765,C53,P07,2025-07-28,2025-08-01,2,Flutterwave
S1766,C31,P47,2025-03-15,2025-03-16,2,Debit Card
S1767,C64,P70,2025-05-17,,2,Apple Pay
S1768,C06,P15,2025-12-09,2025-12-16,5,Kuda
S1769,C123,P09,2025-06-02,2025-06-11,3,Google Pay
S1770,C239,P31,2025-01-12,2025-01-22,4,Kuda
S1771,C56,P59,2025-08-21,2025-08-24,1,Apple Pay
S1772,C272,P18,2025-03-30,2025-04-04,5,Google Pay
S1773,C95,P08,2025-04-16,2025-04-19,4,Paystack
S1774,C190,P35,2025-05-03,2025-05-05,4,PalmPay
S1775,C31,P52,2025-10-24,,5,OPay
S1776,C271,P04,2025-10-27,2025-11-04,5,Paystack
S1777,C145,P08,2025-04-21,2025-04-22,2,OPay
S1778,C155,P50,2025-08-15,2025-08-18,3,Flutterwave
S1779,C103,P10,2025-07-08,2025-07-14,5,Moniepoint
S1780,C271,P27,2025-11-26,,1,Gift Card
S1781,C208,P29,2025-08-02,2025-08-03,3,PayPal
S1782,C69,P60,2025-06-21,2025-06-28,1,Flutterwave
S1783,C55,P53,2025-06-20,,5,Kuda
S1784,C111,P32,2025-08-27,2025-09-01,2,OPay
S1785,C248,P22,2025-06-02,2025-06-08,5,Kuda
S1786,C151,P17,2025-03-09,2025-03-10,4,Gift Card
S1787,C151,P60,2025-12-13,,4,OPay
S1788,C103,P18,2025-10-22,2025-10-31,3,Google Pay
S1789,C13,P03,2025-12-09,,4,Apple Pay
S1790,C279,P07,2025-09-01,2025-09-06,5,OPay
S1791,C189,P66,2025-08-08,2025-08-12,5,Google Pay
S1792,C11,P21,2025-09-08,2025-09-16,2,OPay
S1793,C117,P25,2025-02-17,,4,OPay
S1794,C207,P38,2025-11-07,,2,Flutterwave
S1795,C111,P40,2025-05-02,,1,Apple Pay
S1796,C191,P33,2025-05-18,2025-05-19,5,Paystack
S1797,C159,P26,2025-07-21,2025-07-26,4,Flutterwave
S1798,C168,P01,2025-08-22,2025-08-26,4,OPay
S1799,C195,P39,2025-01-27,2025-01-29,1,Gift Card
S1800,C98,P66,2025-03-14,2025-03-17,5,Bank Transfer
S1801,C256,P19,2025-03-02,2025-03-05,1,Paystack
S1802,C02,P21,2025-11-28,2025-12-06,5,PayPal
S1803,C05,P25,2025-02-19,2025-02-20,2,USSD
S1804,C271,P23,2025-09-08,,2,Flutterwave
S1805,C116,P07,2025-12-18,2025-12-25,2,USSD
S1806,C216,P33,2025-11-22,2025-11-24,4,Google Pay
S1807,C118,P02,2025-05-19,2025-05-27,5,Debit Card
S1808,C285,P04,2025-10-27,2025-10-28,2,Apple Pay
S1809,C86,P51,2025-11-18,,1,Apple Pay
S1810,C271,P02,2025-05-11,2025-05-15,5,Kuda
S1811,C95,P48,2025-06-21,2025-06-24,4,Kuda
S1812,C268,P70,2025-02-26,2025-02-27,4,Google Pay
S1813,C280,P24,2025-05-27,2025-06-03,3,Kuda
S1814,C300,P55,2025-12-08,2025-12-16,4,Bank Transfer
S1815,C270,P69,2025-12-01,,4,PalmPay
S1816,C183,P29,2025-08-09,2025-08-18,4,Bank Transfer
S1817,C98,P09,2025-11-02,2025-11-12,2,OPay
S1818,C209,P42,2025-10-20,2025-10-23,4,USSD
S1819,C74,P51,2025-01-21,2025-01-27,3,Apple Pay
S1820,C02,P18,2025-05-11,2025-05-17,2,Kuda
S1821,C274,P10,2025-08-30,,4,OPay
S1822,C280,P07,2025-03-01,2025-03-04,3,PalmPay
S1823,C236,P49,2025-05-04,2025-05-05,1,Flutterwave
S1824,C226,P70,2025-07-07,2025-07-10,1,Moniepoint
S1825,C59,P60,2025-11-22,,3,PalmPay
S1826,C105,P24,2025-01-18,2025-01-23,1,Bank Transfer
S1827,C74,P52,2025-10-17,2025-10-27,5,Flutterwave
S1828,C19,P22,2025-09-01,2025-09-04,1,Bank Transfer
S1829,C99,P39,2025-08-09,2025-08-19,1,Google Pay
S1830,C09,P52,2025-05-10,2025-05-11,1,Kuda
S1831,C108,P66,2025-07-12,2025-07-14,1,PalmPay
S1832,C128,P69,2025-12-21,2025-12-22,1,Flutterwave
S1833,C246,P63,2025-08-30,2025-09-02,3,Kuda
S1834,C91,P48,2025-02-17,2025-02-22,5,Debit Card
S1835,C293,P45,2025-04-07,,4,Debit Card
S1836,C209,P52,2025-12-14,2025-12-17,3,Kuda
S1837,C163,P65,2025-03-23,2025-03-31,1,PayPal
S1838,C06,P57,2025-11-01,,3,Bank Transfer
S1839,C224,P12,2025-07-23,,1,Gift Card
S1840,C73,P25,2025-09-28,2025-10-07,4,Google Pay
S1841,C31,P11,2025-06-08,,4,PalmPay
S1842,C131,P35,2025-07-13,2025-07-17,5,Gift Card
S1843,C189,P36,2025-06-16,2025-06-24,2,Paystack
S1844,C105,P02,2025-02-24,2025-02-25,2,Kuda
S1845,C212,P30,2025-01-30,2025-02-07,4,Google Pay
S1846,C56,P31,2025-07-14,2025-07-15,1,Gift Card
S1847,C106,P46,2025-11-04,2025-11-12,3,Flutterwave
S1848,C150,P04,2025-02-10,2025-02-14,2,Flutterwave
S1849,C282,P41,2025-03-04,2025-03-09,2,Flutterwave
S1850,C216,P58,2025-09-21,2025-09-26,5,Gift Card
S1851,C153,P08,2025-08-31,2025-09-05,3,Debit Card
S1852,C54,P29,2025-03-23,2025-03-24,2,Moniepoint
S1853,C186,P66,2025-09-23,,4,Moniepoint
S1854,C251,P24,2025-03-31,,4,PayPal
S1855,C197,P35,2025-05-03,2025-05-13,3,Debit Card
S1856,C196,P55,2025-12-24,2026-01-01,2,Bank Transfer
S1857,C288,P05,2025-11-18,2025-11-20,2,OPay
S1858,C187,P11,2025-04-28,2025-04-30,2,Flutterwave
S1859,C185,P64,2025-03-08,2025-03-12,4,PalmPay
S1860,C95,P63,2025-05-19,2025-05-26,3,Kuda
S1861,C117,P17,2025-01-22,2025-01-28,1,Debit Card
S1862,C10,P40,2025-09-01,,1,PayPal
S1863,C145,P12,2025-06-08,2025-06-17,4,Flutterwave
S1864,C221,P37,2025-05-14,2025-05-19,2,Flutterwave
S1865,C144,P64,2025-07-17,,5,Kuda
S1866,C08,P51,2025-11-04,,3,Bank Transfer
S1867,C194,P62,2025-11-04,2025-11-05,5,Debit Card
S1868,C151,P22,2025-07-08,2025-07-14,2,OPay
S1869,C95,P36,2025-10-17,2025-10-18,1,Flutterwave
S1870,C131,P67,2025-06-20,2025-06-23,3,Kuda
S1871,C145,P20,2025-12-15,2025-12-25,4,PayPal
S1872,C276,P65,2025-04-24,2025-04-25,1,Moniepoint
S1873,C183,P53,2025-07-08,2025-07-13,2,Apple Pay
S1874,C211,P09,2025-08-24,2025-08-30,2,Flutterwave
S1875,C41,P61,2025-07-09,2025-07-15,2,Flutterwave
S1876,C157,P48,2025-08-01,,2,Bank Transfer
S1877,C106,P69,2025-08-10,2025-08-20,2,PalmPay
S1878,C73,P45,2025-09-28,2025-10-03,1,PalmPay
S1879,C21,P36,2025-12-08,2025-12-11,1,Apple Pay
S1880,C211,P29,2025-06-14,2025-06-18,4,Google Pay
S1881,C204,P26,2025-07-02,2025-07-08,2,Flutterwave
S1882,C142,P11,2025-02-12,2025-02-19,4,OPay
S1883,C111,P38,2025-09-10,2025-09-18,5,PayPal
S1884,C257,P48,2025-06-03,2025-06-06,3,Flutterwave
S1885,C57,P20,2025-03-16,2025-03-18,1,USSD
S1886,C145,P46,2025-07-09,2025-07-10,2,Google Pay
S1887,C145,P47,2025-06-01,2025-06-05,5,USSD
S1888,C74,P29,2025-08-29,2025-08-31,5,Kuda
S1889,C195,P58,2025-12-25,2025-12-27,3,PalmPay
S1890,C293,P23,2025-09-11,2025-09-20,5,OPay
S1891,C187,P34,2025-01-15,,4,Debit Card
S1892,C239,P52,2025-09-21,2025-09-24,2,OPay
S1893,C269,P06,2025-01-27,2025-02-02,2,Moniepoint
S1894,C269,P29,2025-07-19,2025-07-20,3,PayPal
S1895,C133,P30,2025-07-17,2025-07-19,1,Paystack
S1896,C270,P30,2025-12-28,2026-01-04,2,Google Pay
S1897,C108,P31,2025-01-11,2025-01-16,5,Paystack
S1898,C209,P43,2025-03-03,2025-03-08,3,Kuda
S1899,C282,P52,2025-05-15,2025-05-22,3,Paystack
S1900,C226,P43,2025-02-17,,3,Moniepoint
S1901,C11,P01,2025-10-05,2025-10-09,3,Kuda
S1902,C23,P47,2025-01-17,2025-01-26,4,PalmPay
S1903,C194,P34,2025-11-04,2025-11-08,4,Apple Pay
S1904,C104,P54,2025-10-25,2025-10-29,5,USSD
S1905,C26,P37,2025-08-06,2025-08-09,1,USSD
S1906,C269,P42,2025-08-06,2025-08-12,5,Google Pay
S1907,C94,P26,2025-02-15,,4,Gift Card
S1908,C288,P56,2025-12-09,2025-12-12,4,Flutterwave
S1909,C254,P10,2025-11-01,2025-11-11,5,Gift Card
S1910,C110,P07,2025-08-19,2025-08-20,4,PayPal
S1911,C114,P67,2025-09-25,,2,Kuda
S1912,C194,P03,2025-01-27,2025-02-02,1,Bank Transfer
S1913,C73,P56,2025-03-22,2025-03-23,2,Google Pay
S1914,C116,P14,2025-03-12,2025-03-19,5,USSD
S1915,C216,P16,2025-06-29,2025-07-05,3,Google Pay
S1916,C105,P11,2025-09-27,2025-10-01,1,Debit Card
S1917,C159,P03,2025-03-13,2025-03-16,1,OPay
S1918,C105,P68,2025-09-11,2025-09-12,3,Flutterwave
S1919,C73,P33,2025-07-10,,1,Bank Transfer
S1920,C216,P25,2025-08-21,2025-08-24,2,Paystack
S1921,C271,P16,2025-04-20,2025-04-25,5,Gift Card
S1922,C249,P53,2025-12-10,2025-12-17,1,Flutterwave
S1923,C18,P22,2025-03-20,2025-03-27,3,Debit Card
S1924,C276,P53,2025-08-25,2025-08-27,1,OPay
S1925,C164,P58,2025-12-31,,1,Apple Pay
S1926,C269,P20,2025-12-04,,1,Moniepoint
S1927,C124,P19,2025-11-10,,3,Moniepoint
